,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
9797,hI3phJT5as2kvMjFAXasmA,Charlie's at Clinton Corner,2633 SE 21st Avenue,Portland,OR,97202,45.5036107,-122.6446134,4.0,26,"Sandwiches, Restaurants, Coffee & Tea, Food, Breakfast & Brunch"
511,hI0hpGXkL1itKDbKt12zeg,Red e café,721 NW 9th Ave,Portland,OR,97209,45.5282302,-122.6805804,4.0,9,"Coffee & Tea, Cafes, Restaurants, Food"
9208,hGKuD_4FD0hGrWoW7GjhNw,Percasso Coffee & Bottled Water Service,3055 NW Yeon Ave,Portland,OR,97210,45.5437383,-122.7043941,5.0,9,"Water Delivery, Appliances & Repair, Local Flavor, Couriers & Delivery Services, Local Services, Food, Coffee & Tea"
8462,hFO-oHNUCT02sHv3P9lLKw,Pied Piper Play Cafe,8609 SE 17th Ave,Portland,OR,97202,45.4605303,-122.6472232,4.0,38,"Food, Event Planning & Services, Playgrounds, Cafes, Active Life, Kids Activities, Coffee & Tea, Venues & Event Spaces, Restaurants"
3258,hFNplgUgW_edaqi0MTWf0A,Presso Coffee Bar,2020 N Mcclellan St,Portland,OR,97217,45.582958,-122.687372,4.5,126,"Caterers, Coffee Roasteries, Event Planning & Services, Food, Breakfast & Brunch, Desserts, Coffee & Tea, Restaurants, Kombucha, Food Delivery Services"
7317,hDp24A7inx3-Xwy_-jBLHA,Starbucks,939 SW Morrison,Portland,OR,97205,45.519848,-122.68152,3.5,10,"Food, Coffee & Tea"
4239,h9GRXMgBfwIhZhz1evPpyQ,Pied Cow Coffeehouse,3244 SE Belmont St,Portland,OR,97214,45.5163077,-122.6311541,3.5,361,"Restaurants, Food, Coffee & Tea, Desserts, Mediterranean, Greek"
4315,h0e0dvkU60OC-oz3ZF2Opg,Starbucks,401 SW Morrison,Portland,OR,97204,45.5187055,-122.6767475,3.0,51,"Coffee & Tea, Food"
8287,h-mNvmTuVhZaKpLps18zMg,Britt's Express Lane Coffee,10209 NE Sandy Blvd,Portland,OR,97220,45.5597627,-122.5574348,4.5,8,"Coffee & Tea, Food"
4680,gyy4YYGNmuJH6KxaB4FeGQ,Waves of Grain Bakery,2250 E Burnside St,Portland,OR,97214,45.522642,-122.642405,4.0,37,"Bakeries, Breakfast & Brunch, Coffee & Tea, Food, Restaurants"
6320,gwHM8snot6l4oYUjt6nP7w,Bean Scene Coffee,9620 SW Barbur Blvd,Portland,OR,97219,45.4548173,-122.7156691,4.5,17,"Food, Coffee & Tea"
10316,gw1_LztQqYQkQNJzwW7Y3w,Hail Snail,6550 N Interstate Ave,Portland,OR,97217,45.5707907294,-122.6817239885,5.0,10,"Food, Desserts, Gluten-Free, Restaurants, Vegan, Coffee & Tea, Bakeries"
8300,guSsIHjvpS8NGSgUnCk7Lg,Ancestry Brewing,4334 SE Hawthorne Blvd,Portland,OR,97215,45.5118575,-122.6175915,4.0,25,"Breweries, American (Traditional), Restaurants, Brewpubs, Coffee & Tea, Salad, Food"
4938,guAix0p2ATerLMr89HWFeQ,Mount Tabor Roastery,6922 NE Glisan,Portland,OR,97213,45.526238,-122.5918482,4.5,18,"Breakfast & Brunch, Food, Restaurants, Coffee Roasteries, Coffee & Tea"
7887,gp4ISpF47wQN-6jntI7wcg,Good Coffee,813 SW Alder St,Portland,OR,97205,45.5204635,-122.6805168,4.5,31,"Restaurants, Food, Breakfast & Brunch, Coffee & Tea"
10040,gmXy3qJFGqk771purRwJdQ,7-Eleven,9710 SE Foster Rd,Portland,OR,97266,45.4780350998,-122.5632861257,2.5,14,"Convenience Stores, Coffee & Tea, Food"
9464,gm2t_12bE0qVL9Dy9Y_hkg,East Portland Coffee Roasters,2404 SE 79th Ave,Portland,OR,97206,45.5051136,-122.5814885,3.5,158,"Coffee & Tea, Juice Bars & Smoothies, Restaurants, Cafes, Food"
5268,gidkmbZwqiFgyoS9k-dmOw,King's Bakery,2346 SE 82nd Ave,Portland,OR,97216,45.5056975,-122.5784165,4.0,92,"Coffee & Tea, Food, Chinese, Bubble Tea, Restaurants, Bakeries, Patisserie/Cake Shop"
8030,gbGNZnvCoYaBqCcEN0iPyQ,Mabel's Cafe and Knittery,3041 SE Division St,Portland,OR,97255,45.505024,-122.633815,3.5,6,"Shopping, Coffee & Tea, Arts & Crafts, Food, Restaurants"
706,gaEYdNgOKRW1pENieC7AqQ,Sparrows Coffee & Tea,1625 SE Bybee Blvd,Portland,OR,97202,45.473862,-122.6492009,3.5,72,"Food, Coffee & Tea, Restaurants, Sandwiches, Bagels, Cafes"
7657,gW4u2mOGFQL3S4wtqwfFSA,Truss,"1401 SW Naito Pkwy, Fl 2",Portland,OR,97201,45.512617,-122.675839,4.0,44,"Lounges, Breakfast & Brunch, Bars, Coffee & Tea, American (New), Food, Restaurants, Nightlife"
8758,gMWRljij-FOdZo08HX9G1w,Park Place Cafe,1288 SE 182nd Ave,Portland,OR,97233,45.5137239,-122.4757231,4.5,62,"Coffee & Tea, Creperies, Casinos, Active Life, Disc Golf, Cafes, Restaurants, Internet Cafes, Arts & Entertainment, Desserts, Food"
5420,gG4sfonlgn9EmHrOygH5IA,Pixie Retreat - Miss Pixie,3845 N Mississippi Ave,Portland,OR,97227,45.550563,-122.675826,4.5,5,"Vegan, Food, Vegetarian, Restaurants, Coffee & Tea, Live/Raw Food, Desserts"
3632,gEowms0O1roheF6XPOjZgw,Sunny Day Coffee,NW 23rd Ave & NW Everett St,Portland,OR,97210,45.5247959,-122.6984362,4.5,47,"Bakeries, Food, Coffee & Tea"
4183,gEhTMF0qAcXnsoTUOQcnTw,Chit-Chat Cafe,3390 NE Sandy Blvd,Portland,OR,97232,45.53202,-122.6289892,3.5,104,"American (Traditional), Bubble Tea, Bagels, Food, Restaurants, Breakfast & Brunch, Taiwanese, Coffee & Tea"
2498,gAhzawO1CNEBVnZKuy5pdQ,Six Corners Cafe,7000 SW Beaverton Hillsdale Hwy,Portland,OR,97225,45.4857262,-122.7491666,4.0,226,"Cafes, Breakfast & Brunch, Restaurants"
3239,g4CP3kgH1jTtMn-joxPT0A,Tea Chai Te,7983 SE 13th Ave,Portland,OR,97202,45.4659445,-122.6531822,4.0,225,"Tea Rooms, Coffee & Tea, Kombucha, Food"
10531,fzvCqlK5BSmB9DN4Csh6CQ,Baka Umai,"4707 SE Hawthorne Blvd, Ste 100",Portland,OR,97214,45.5123033,-122.6139697,5.0,60,"Food, Japanese, Restaurants, Asian Fusion, Ramen, Coffee & Tea, Noodles"
6507,fvyEQjjepcIZ4HKP7McOjA,Wired on Burnside,"2190 W Burnside St, Ste A",Portland,OR,97210,45.5231893,-122.6961727,4.5,13,"Sandwiches, Food, Coffee & Tea, Restaurants"
9831,fmb1ZrupxsH0kKkbZiC-AA,Poa Cafe,4025 N Williams Ave,Portland,OR,97227,45.5523609,-122.667006,3.5,172,"Food, Coffee & Tea, Juice Bars & Smoothies, Arts & Entertainment, Breakfast & Brunch, Restaurants, Cafes, Sandwiches"
5283,flP6SPOrl3iwApwERfOvzA,Caffe Vita Alberta,2909 NE Alberta St,Portland,OR,97211,45.559054,-122.6356193,4.0,101,"Food, Coffee & Tea"
9739,fky8A5knxM4eEVW2MACssQ,Morning Rush Coffee,12910 SW Pacific Hwy,Portland,OR,97223,45.4263515,-122.7786059,4.0,6,"Food, Coffee & Tea, Breakfast & Brunch, Restaurants"
908,fX3MMoxm5KgYWMjcQbXYlQ,Cadillac Cafe,1801 NE Broadway St,Portland,OR,97232,45.535192,-122.647486,4.0,581,"Breakfast & Brunch, Food, Restaurants, Diners, American (Traditional), Cafes"
7698,fTCxV9crgQKqzvf8yI9MoA,Pizza Schmizza Pub & Grub,320 NW 21st Ave,Portland,OR,97209,45.5252763,-122.6941136,3.5,105,"Sports Bars, Gluten-Free, Pizza, Italian, Restaurants, Coffee & Tea, Pubs, Nightlife, Beer, Wine & Spirits, Bars, Food"
6495,fSvABov7cVS6MA3Kl4VDBg,Miss Zumstein,5027 NE 42nd Ave,Portland,OR,97218,45.559379,-122.620573,4.5,104,"Food, Coffee & Tea, Bakeries"
6930,fQgzzm7jXsiG6rhHsvPgig,Rust Coffee Lounge,2035 NE 41st Ave,Portland,OR,97212,45.5376095,-122.6212403,4.0,30,"Coffee & Tea, Food"
5756,fJtfAZj1iqoM79kRB30Q_Q,7-Eleven,11549 NE Glenn Widing Dr,Portland,OR,97220,45.5703046,-122.5466215,3.0,30,"Coffee & Tea, Gas Stations, Food, Gas Stations, Service Stations, Convenience Stores, Automotive"
9692,fIeFRXlcDANI8drSWrxODg,7th Street Espresso,2204 SE 7th Ave,Portland,OR,97214,45.5066223145,-122.6585464478,4.5,9,"Bagels, Donuts, Coffee & Tea, Food, Food Stands, Restaurants, Local Flavor"
43,fCBR2YYEEZ1zojjz6Z_dVA,Biscuits Cafe,17502 SE McLoughlin Blvd,Portland,OR,97267,45.3956555,-122.6159695,3.5,20,"American (Traditional), Cafes, Breakfast & Brunch, Restaurants"
9709,fBzTWHriZQ3CqqaJuzjgtw,No Wave Coffee,7510 N Portsmouth Ave,Portland,OR,97203,45.5826082,-122.7237312,4.5,23,"Food, Coffee & Tea"
9357,fBiC3w4SjmBvKVClm50bVg,Star E Rose,2403 NE Alberta St,Portland,OR,97211,45.559153,-122.6408586,3.0,18,"Coffee & Tea, Desserts, Food, Bagels"
6252,fAY-nCMQHQbW0K7lB6KBUA,Java Hound Coffee Bar,610 NW 23rd Ave,Portland,OR,97210,45.527235,-122.6983078,4.5,19,"Bakeries, Juice Bars & Smoothies, Food, Coffee & Tea"
2438,f79n5_6u6TgFzKf3BqDGFg,The North Star Coffeehouse,7540 N Interstate Ave,Portland,OR,97217,45.5777944,-122.6817751,4.5,31,"Restaurants, Food, Cafes, Coffee & Tea"
2906,f6zW7fUq13hiIfc_p8cdOQ,The Daily Feast,837 SW 11th Ave,Portland,OR,97205,45.5191245168,-122.6839675551,4.0,407,"Cocktail Bars, Restaurants, Mexican, Food, Nightlife, Breakfast & Brunch, Latin American, Sandwiches, Diners, Cafes, Bars, American (Traditional)"
7700,f6H-8bDOmgPfcBuMfUM8zQ,Bentos Coffee & Cookies,431 SW Madison St,Portland,OR,97204,45.515369,-122.6786761,3.5,16,"Bakeries, Japanese, Coffee & Tea, Restaurants, Food"
7733,f2ygTekNNG6lDHJ3oU5_jQ,7-Eleven,310 NE Weidler St,Portland,OR,97232,45.534074243,-122.6623749733,2.0,11,"Coffee & Tea, Food, Convenience Stores"
5724,f0DxwdjvRSKw7y0DNNGS5g,Heavenly Donuts,504 NE 102nd Ave,Portland,OR,97220,45.5265871336,-122.5576906005,3.5,99,"Donuts, Food, Breakfast & Brunch, Coffee & Tea, Restaurants"
9134,f-GJjouywWXVs5uJ2sGkmA,Spunky Monkey Coffee Kitchen,7900 SW Barbur Blvd,Portland,OR,97219,45.4677275852,-122.6937739179,5.0,42,"Coffee & Tea, Sandwiches, Bagels, Restaurants, Food"
296,ev5mxu0pEBTnuRmr9WHqEQ,Bison Coffee House,3941 NE Cully Blvd,Portland,OR,97213,45.5517885,-122.6042948,4.5,106,"Cafes, Coffee & Tea, Food, Restaurants"
5157,eqvwM2nIaAEAyIE9VQQxBQ,Floyd's Coffee Shop,1412 SE Morrison St,Portland,OR,97214,45.5171100675,-122.6512600724,3.5,94,"Restaurants, Breakfast & Brunch, Coffee & Tea, Food, Fast Food"
6173,enOi_4awDqXwUKZjh6B3UQ,Kiss Coffee,3016 NE Ainsworth St,Portland,OR,97211,45.5661569,-122.6345221,5.0,25,"Food, Coffee & Tea"
10516,elskkowsX0TyQ0BBRtuNjQ,Qi Fine Teas,512 NW 9th Ave,Portland,OR,97209,45.5270131,-122.6800974,5.0,13,"Tea Rooms, Coffee & Tea, Food"
1376,egv0c35CTwHub3ttH5NprA,5 Flavor Cafe,"14740 NW Cornell Rd, Ste 160",Portland,OR,97229,45.531244,-122.830535,4.0,238,"Restaurants, Cafes, Tea Rooms, Bubble Tea, Taiwanese, Food, Coffee & Tea"
3588,edRSgNkzHYENtANvVuBjWQ,Espresso Works,4419 SW Multnomah Blvd,Portland,OR,97219,45.4678834,-122.7226166,3.5,12,"Food, Bagels, Juice Bars & Smoothies, Coffee & Tea"
10162,eYD8oHLz6W1k4O45_EV14g,Brew Line Coffee,1101 NE 99th,Portland,OR,97227,45.530367,-122.5633295,3.0,5,"Food, Coffee & Tea"
2265,eV9yKDPXujKtReIl_Tekgg,Beaverton Bakery,"Oregon Market, 7000 NE Airport Way",Portland,OR,97218,45.5897370061,-122.5930232396,3.5,10,"Sandwiches, Bakeries, Cafes, Food, Restaurants"
5315,eURL3fE6EQeeH81-XBr0HA,Brew Dr Teahouse - Alberta,2223 NE Alberta St,Portland,OR,97211,45.5592053,-122.6423567,4.0,382,"Food, Kombucha, Bubble Tea, Coffee & Tea, Health & Medical, Tea Rooms, Herbal Shops"
7673,eUPaa7LBew7_sbOhxaeX3g,Back to Eden Bakery Cafe,2215 NE Alberta St,Portland,OR,97211,45.5592157,-122.6425865,4.0,137,"Breakfast & Brunch, Restaurants, Bars, Vegetarian, Nightlife, Pizza, Vegan, Gluten-Free, Food, Coffee & Tea"
3575,eUFopO8orZgfHXsc1UNJGA,Artemis Cafe,"1235 SE Division St, Ste 112",Portland,OR,97202,45.505118,-122.652924,4.5,14,"Breakfast & Brunch, Restaurants, Fast Food, Food, Coffee & Tea"
7735,eL6KrC5I_IFKETuB3zDr9w,Cafe Voila,901 SW Washington St,Portland,OR,97205,45.521305,-122.6804806,3.5,34,"Restaurants, Food, Coffee & Tea, American (New)"
10725,eKaNObmotans-z9WsHG7Mg,Stumptown Coffee Roasters,7000 NE Airport Way,Portland,OR,97218,45.5893574,-122.5933326,3.5,150,"Coffee & Tea, Food, Coffee Roasteries"
10100,eFLn99FOjof-E5tX1t6pnQ,Starbucks,601 SW Washington St,Portland,OR,97205,45.520556,-122.6780195,3.5,24,"Food, Coffee & Tea"
5092,eErWnLPlsU3yg9SM_XgbvA,Legare's,1532 SE Clinton St,Portland,OR,97202,45.5034191,-122.6499456,4.0,33,"Food, Coffee & Tea"
8100,e9w54wuAQrnz9dmVG05bvA,Palace of Industry,5426 N Gay Ave,Portland,OR,97217,45.5623984,-122.6898991,4.5,10,"Beer, Wine & Spirits, Used, Vintage & Consignment, Food, Shopping, Fashion, Coffee & Tea, Thrift Stores"
7019,e8gXrLuMYa0nAZ4ndh6CQg,The Living Room Coffeehouse,8524 SE 17th Ave,Portland,OR,97202,45.4608972,-122.6466777,4.5,75,"Coffee & Tea, Food"
7660,duIeRKGMAL4tItqjtk-rTQ,Nob Hill Old Pharmacy Cafe,2100 NW Glisan St,Portland,OR,97210,45.5261266,-122.6945963,3.0,10,"Sandwiches, American (Traditional), Bagels, Drugstores, Coffee & Tea, Restaurants, Flowers & Gifts, Desserts, Food, Shopping, Arts & Crafts, Event Planning & Services, Cards & Stationery"
4884,dtOjGQJElwgtWnLL0vSNqg,Smith Teamaker,110 SE Washington St,Portland,OR,97214,45.518401,-122.664471,4.5,126,"Food, Specialty Food, Herbs & Spices, Tea Rooms, Coffee & Tea"
7393,docDmLVgtf9zn0kgabvEYg,Three Lions Bakery,506 SW 6th Ave,Portland,OR,97255,45.5201168,-122.6771811,2.5,7,"Food, Coffee & Tea, Restaurants, Bakeries, Delis"
7921,dobNpICPcarp7WVi8tmWJQ,Caffe Nizza,820 SW 18th Ave,Portland,OR,97205,45.5210701,-122.6904682,4.0,15,"Food, Coffee & Tea"
5931,do1UxmRz-dzKVnh9mp1vQg,The Grind Coffee,7316 N Lombard St,Portland,OR,97203,45.5875729,-122.7423813,3.5,26,"Juice Bars & Smoothies, Coffee & Tea, Food"
10242,dniQomQgXyJwkCYdwLhtPA,Lovejoy's Tea Room,3286 NE Killingsworth St,Portland,OR,97211,45.5625321,-122.6309432,5.0,101,"British, Restaurants, Coffee & Tea, Tea Rooms, Food"
8817,dkzLhYvaP8cb27K91ZNvfg,McDonald's,1520 NE Grand,Portland,OR,97232,45.5340557,-122.6604212,1.5,69,"Coffee & Tea, Restaurants, Fast Food, Food, Burgers"
1852,dkZh827QfOdqGtdtkHNXIw,Pop Bagel,433 NW 10th Ave,Portland,OR,97209,45.5262518238,-122.6813562959,4.0,59,"Sandwiches, Restaurants, Bagels, Bakeries, Cafes, Food"
10145,ddtjDbnLgdacHnHxa5SdLg,Coco Donuts,709 SW 17th Ave,Portland,OR,97205,45.5217202,-122.6894549,4.0,121,"Donuts, Coffee & Tea, Food"
6806,dYnNTYlf8Kb5HUL4XGMWIg,Capers Café et Le Bar,7000 NE Airport Way,Portland,OR,97220,45.5879379706,-122.5942098651,3.0,388,"Restaurants, Beer, Wine & Spirits, Nightlife, Coffee & Tea, Bagels, Food, Wine Bars, Bars, Cafes"
1115,dYXxlxipUUVJaca3VtMmpw,Aladdin's Cafe Restaurant,6310 NE 33rd Ave,Portland,OR,97211,45.56862409,-122.6302728827,4.0,297,"Cafes, Syrian, Lebanese, Mediterranean, Restaurants, Middle Eastern"
1112,dWW6z6bm75xhtcuhsg_ZvA,Khora Coffeehouse,15 NE 18th Ave,Portland,OR,97232,45.5232064,-122.6477187,4.5,39,"Sandwiches, Breakfast & Brunch, Coffee & Tea, Food, Restaurants, Cafes"
222,dSQFub2AdIsDWsfST2QYrw,Kelvin's Doner,,Portland,OR,97201,45.520483477,-122.6823487263,4.0,11,"Food, Restaurants, Cafes, Turkish, Food Trucks, German, Fast Food"
4727,dRMSM-8cISIgtH60XYEDYw,Case Study Coffee,802 SW 10th Ave,Portland,OR,97205,45.5192434281,-122.6822642762,4.0,472,"Coffee & Tea, Food"
8417,dQ0x_2nt2OATKQCX4Z1zQw,Posies Bakery & Cafe,8208 N Denver Ave,Portland,OR,97217,45.58259,-122.68647,3.5,224,"Cafes, Restaurants, Coffee & Tea, Bakeries, Food, Sandwiches"
9960,dMBvHcHhUHA0nVgXH-Fp2w,Fairlane Coffee,6647 SE Milwaukie Ave,Portland,OR,97202,45.474821,-122.6491757,4.5,79,"Coffee & Tea, Food"
5733,dIADMv4TVrObl9TaMN9YBg,Oolong Yuan Cafe,8680 SW Canyon Rd,Portland,OR,97225,45.497744,-122.7666263,4.0,161,"Coffee & Tea, Sandwiches, Restaurants, Food, Noodles, Taiwanese, Bubble Tea"
7551,d9a22zNmbbdYhWBvnehutg,Public Domain Coffee,603 SW Broadway,Portland,OR,97205,45.5199585,-122.6795146,3.5,468,"Coffee & Tea, Food"
6278,d5WeP9rbJ7Fokg0Bw6EQVA,Red and Black Coffee Collective,2138 SE Division St,Portland,OR,97202,45.5046485,-122.6437385,4.0,7,"Bakeries, Beer, Wine & Spirits, Coffee & Tea, Food, Restaurants"
8504,d13XuDGMLsyVu65_OnHnFg,Con Leche,3712 SW Bond Ave,Portland,OR,97239,45.4961918,-122.6705973,4.5,10,"Coffee & Tea, Food, Shopping, Pop-up Shops"
4851,d0y-ZfrnCNVx4qT6k-rQaw,Mr. Green Beans,4514 SE 18th Ave,Portland,OR,97202,45.490027,-122.647195,4.5,57,"Do-It-Yourself Food, Food, Specialty Food, Shopping, Hobby Shops, Coffee & Tea"
10347,d-AFGxgOM-fQVODjFSMxsw,McDonald's,1035 SW 6th Ave,Portland,OR,97204,45.5165891,-122.6801481,2.5,57,"Coffee & Tea, Restaurants, Fast Food, Burgers, Food"
703,czeylzYMfnmOiKN9W-rN8Q,Corner Bakery Cafe,7455 SW Bridgeport Rd,Portland,OR,97224,45.395572,-122.7515996,3.0,43,"Sandwiches, Coffee & Tea, Food, Cafes, Restaurants, Bakeries, Breakfast & Brunch"
9615,cwjuWcVqTAm6ysoXM9_jPA,Starbucks,910 SW 2nd Ave,Portland,OR,97204,45.516436,-122.675203,3.5,21,"Coffee & Tea, Food"
3076,cnGw4jG2tbbGGd0jJCQCZw,Mud Coffee,4128 N E Sandy Blvd,Portland,OR,97213,45.5355099,-122.6207061,4.5,60,"Coffee & Tea, Juice Bars & Smoothies, Food"
9480,cdZMLCz9J0WtiN3P0bphmQ,Starbucks,15350 SW Sequoia Pkwy,Portland,OR,97224,45.408541,-122.74649,3.5,20,"Restaurants, Food, Coffee & Tea"
5784,cd08EgDTHgqWy09Mtsd8zA,Park Avenue Cafe,1535 SW Park Ave,Portland,OR,97201,45.5139213,-122.6845315,3.5,129,"Food, Sandwiches, Restaurants, Breakfast & Brunch, Coffee & Tea, Delis"
9515,cbA85P5dzzGtD3xT9H2irw,Fly Awake PDX,909 N Beech St,Portland,OR,97227,45.5497448208,-122.6760389729,5.0,38,"Vegetarian, Local Flavor, Restaurants, Coffee & Tea, Tea Rooms, Food"
5746,cZ-0Qmtek-hkF-JSfytz4w,Dutch Bros Coffee,18710 SE Stark St,Portland,OR,97233,45.5188536964,-122.4703832885,3.5,41,"Food, Coffee & Tea, Juice Bars & Smoothies"
3459,cWvljRUfcclGwihlM_dTbA,Ole Latte Coffee,SW 5th Ave And Harrison St,Portland,OR,97201,45.5107943,-122.6818585,4.5,73,"Coffee & Tea, Flowers & Gifts, Food, Breakfast & Brunch, Shopping, Gift Shops, Restaurants"
10124,cWoJ4_Tp_2_NmAcU07lq0w,Cafe Cello,1023 SW Yamhill St,Portland,OR,97205,45.5195941,-122.6830472,3.5,15,"Food, Coffee & Tea"
9567,cTyBpw4ahG_XjvekhKqzBg,Starbucks,1301 NW 23rd Ave,Portland,OR,97210,45.532071,-122.698821,4.0,37,"Coffee & Tea, Food"
2588,cOAkB_M0gd0XYnbuPK6bgQ,Kenilworth Coffeehouse,3713 SE Gladstone St,Portland,OR,97202,45.4933509,-122.6242374,4.5,88,"Coffee & Tea, Cafes, Restaurants, Food"
2005,cMHkbn5MJzHnMnIqbM22bQ,Pie Spot,6935 NE Glisan St,Portland,OR,97213,45.5266957,-122.5917413,4.0,5,"Food, Cafes, Food Stands, Breakfast & Brunch, Restaurants, Desserts"
10583,cJ90innyQplCj5dK8K4Maw,Crowsenberg's Half & Half,923 SW Oak St,Portland,OR,97205,45.5228038,-122.6804985,4.5,44,"Food, Restaurants, Coffee & Tea, Sandwiches, Desserts"
623,cIwb63lruUYo4u0r8kDfUw,Rabbits Cafe,115 NE 6th Ave,Portland,OR,97232,45.5238727,-122.6598391,4.5,77,"Vegan, Cafes, Vegetarian, Restaurants"
3841,cFadNtYO5AYWl70tnwsn1w,Triumph Coffee,201 SE 12th Ave,Portland,OR,97214,45.5213673,-122.6537575,4.0,97,"Coffee & Tea, Vegan, Desserts, Sandwiches, Restaurants, Food, Breakfast & Brunch, Bagels"
983,cES4op-QJOBOWBbDUdgXZw,Rivers Edge Cafe,"200 SW Market St, Ste L102",Portland,OR,97201,45.511721,-122.6786196,3.5,44,"Cafes, Caterers, Delis, American (New), Event Planning & Services, Restaurants"
1315,cAgDWbcEufj8BIwt0IoO4A,Anna Bannanas St. Johns,8716 N Lombard St,Portland,OR,97203,45.590662,-122.7558031,4.0,177,"American (Traditional), Breakfast & Brunch, Restaurants, Sandwiches, Food, Cafes, Coffee & Tea"
467,cAbAzXoChKsZ67ubMhHLYg,Gigi's Cafe,6320 SW Capitol Hwy,Portland,OR,97239,45.478159,-122.694749,4.0,333,"Cafes, Breakfast & Brunch, Restaurants"
10903,c4_6Vghr0O2_XnYLEtMK3A,Capitola Coffee,"1465 NE Prescott St, Unit B",Portland,OR,97211,45.5557287,-122.6503926,4.0,9,"Coffee & Tea, Food, Coffee Roasteries"
3157,c4Wob0doJHF1TD2T2WidAQ,Starbucks,8539 N Lombard,Portland,OR,97203,45.59025,-122.754577,3.5,25,"Food, Coffee & Tea"
5819,c0bEhKilBiS9e4PlD1Fa3A,Sadie's Place,"0315 SW Montgomery St, Ste 150",Portland,OR,97201,45.509348,-122.6735729,2.0,9,"Vegetarian, Coffee & Tea, Restaurants, Food, Beer, Wine & Spirits"
5742,c0BZpvaR1tKjOUzpl7oLHA,Dutch Bros Coffee,4721 NE Columbia Blvd,Portland,OR,97218,45.5710585225,-122.6137681233,4.5,55,"Restaurants, Coffee & Tea, Food, Cafes, Juice Bars & Smoothies"
1995,bzkvFIvv4kgCH1uOl3fWOg,Phat Cart,420 SW College St,Portland,OR,97201,45.5092094,-122.682232,4.5,213,"Food Stands, Cafes, Hawaiian, Breakfast & Brunch, Asian Fusion, Restaurants"
7523,bz1jGCfWMROsQO8QV7CMSQ,Xtreme Espresso,11906 SE Division St,Portland,OR,97266,45.5036579,-122.5406287,4.5,18,"Restaurants, Food, Cafes, Internet Cafes, Coffee & Tea"
3192,bwGElWi6I90rp05Vh1aVIQ,Staccato Gelato,1540 SE Bybee Blvd,Portland,OR,97202,45.4736134,-122.6501151,4.5,36,"Restaurants, Donuts, Desserts, Food, Sandwiches, Ice Cream & Frozen Yogurt, Coffee & Tea"
2492,bw4qpo6fJ6F_8RREhXE8Fg,Cornell Farm,8212 SW Barnes Rd,Portland,OR,97225,45.5108069724,-122.7601437791,4.0,72,"Cafes, Home & Garden, Shopping, Restaurants, Nurseries & Gardening"
7860,btsFRv5731lsGeJ9613jUg,Juiced,"541 NE 20th Ave, Ste 100",Portland,OR,97232,45.5272006,-122.646115,4.5,16,"Juice Bars & Smoothies, Food, Vegan, Restaurants, Coffee & Tea"
969,brnoMUjNvOBTG23pGwX8qg,Chaos Cafe,2620 SE Powell Blvd,Portland,OR,97202,45.4978989,-122.6389975,3.5,59,"Music Venues, Vegetarian, Restaurants, Nightlife, Arts & Entertainment, Cafes, Vegan"
4639,bkXaCV43GuvUdB2isZFi2g,Beulahland,118 NE 28th Ave,Portland,OR,97232,45.5239233,-122.6370112,4.0,239,"American (Traditional), Beer, Wine & Spirits, Coffee & Tea, Burgers, Waffles, Food, Bars, Nightlife, Lounges, Dive Bars, Breakfast & Brunch, Restaurants"
9811,bhfzhAnhEbE5ro6aNre8xw,Pollo Norte,2935 NE Glisan,Portland,OR,97232,45.5267689,-122.6351449,4.0,151,"Mexican, Coffee & Tea, Cocktail Bars, Restaurants, Food, Bars, Nightlife, Chicken Shop"
5181,beqbuDtWq_Es1L2EV1313Q,Cravings Pdx,9620 SW Barbur Blvd,Portland,OR,97219,45.4556870463,-122.7152763625,5.0,5,"Food, Bakeries, Coffee & Tea"
343,baGeYU6pE-3f93iL9qgU3g,Petite Provence,7000 NE Airport Way,Portland,OR,97218,45.5892368867,-122.5938891247,3.0,45,"Cafes, Restaurants, Coffee & Tea, Food"
1201,b_yx5S2ApWLV6Dem1QudhA,NOLA Doughnuts,110 NW 10th Ave,Portland,OR,97209,45.523885,-122.6808303,4.5,388,"Food, Cafes, Coffee & Tea, Restaurants, Donuts"
10889,bXtJZZv75sX2ilFhtwJIWQ,Sterling Coffee Roasters,518 NW 21st Ave,Portland,OR,97209,45.5266146313,-122.6942447757,4.5,301,"Coffee Roasteries, Food, Coffee & Tea"
5755,bTvAa-3ahrKWMgD00h85eg,Dutch Bros Coffee,11529 NE Glenn Widing Dr,Portland,OR,97220,45.5702991438,-122.5462468162,4.0,54,"Coffee & Tea, Juice Bars & Smoothies, Food"
10085,bLp3KGa0UIV8_vtYDwRjVQ,Boba Licious Cafe,13543 NW Cornell Rd,Portland,OR,97229,45.5273943,-122.8157381,3.5,40,"Filipino, Restaurants, Food, Coffee & Tea"
8878,bG6k1X79Csu4IAbVpfR4Yw,New Cascadia Traditional,2502 SE Division St,Portland,OR,97214,45.5045939,-122.6401139,4.0,288,"Specialty Food, Gluten-Free, Coffee & Tea, Restaurants, Bakeries, Food, Health Markets, Breakfast & Brunch"
6906,bEnjM3b2vTszVf00LVqpZQ,Third Place Coffeehouse,1590 NE 172nd Ave,Portland,OR,97230,45.5346171,-122.4862545,4.0,9,"Restaurants, Coffee & Tea, Food"
